filename,filepath,report_type,period,company,patient,generation_date,file_name_suggestion,directory_suggestion,analysis_timestamp
IMG_1622.jpg,/Users/dev/_sell/mcp-ecosystem/ocr/images/IMG_1622.jpg,,,,,,,,2026-07-31T12:44:52.040466
IMG_1623.jpg,/Users/dev/_sell/mcp-ecosystem/ocr/images/IMG_1623.jpg,,,,,,,,2026-07-31T12:45:21.203801
IMG_1624.jpg,/Users/dev/_sell/mcp-ecosystem/ocr/images/IMG_1624.jpg,,,,,,,,2026-07-31T12:45:49.981929
IMG_1625.jpg,/Users/dev/_sell/mcp-ecosystem/ocr/images/IMG_1625.jpg,,,,,,,,2026-07-31T12:46:18.358949
