filename,filepath,report_type,period,company,patient,generation_date,file_name_suggestion,directory_suggestion,analysis_timestamp
IMG_1622.jpg,/Users/dev/_sell/mcp-ecosystem/ocr/images/IMG_1622.jpg,,,,,,,,2026-07-31T13:07:33.718668
IMG_1623.jpg,/Users/dev/_sell/mcp-ecosystem/ocr/images/IMG_1623.jpg,,,,,,,,2026-07-31T13:07:47.331928
IMG_1624.jpg,/Users/dev/_sell/mcp-ecosystem/ocr/images/IMG_1624.jpg,,,,,,,,2026-07-31T13:08:00.642157
IMG_1625.jpg,/Users/dev/_sell/mcp-ecosystem/ocr/images/IMG_1625.jpg,,,,,,,,2026-07-31T13:08:13.441317
